game_id,created_at_ms,created_at,lastmove_at_ms,lastmove_at,perf,speed,rated,status,winner,variant,time_control,opening_eco,opening_name,moves_str,num_moves,pgn_full,white_name,black_name,white_rating,black_rating,white_rating_diff,black_rating_diff,my_color,my_name,my_rating,my_rating_diff,opp_name,opp_rating,rating_diff,result_score,pl,session_id,game_in_session,session_len,phase,date,day_of_week,time_of_day,rdiff_bin,rolling_result_w5,num_blunders,num_mistakes,num_inaccuracies,acpl,avg_move_time,early_blunders_20plies,early_mistakes_20plies,early_inaccuracies_20plies,max_eval_swing,avg_eval_swing
zIj0LtUU,1751909194078,2025-07-07 17:26:34.078,1751909324868,2025-07-07 17:28:44.868,bullet,bullet,True,outoftime,white,standard,,A02,Bird Opening,f4 c6 Nf3 d5 e4 Bg4 d3 Bxf3 Qxf3 dxe4 dxe4 Nd7 Bd3 Ngf6 Nc3 e6 e5 Nd5 Nxd5 cxd5 Be3 Bc5 O-O Bxe3+ Qxe3 Qb6 Qxb6 Nxb6 Bb5+ Ke7 b3 Rhc8 Rac1 Rc3 a4 Rac8 Rf2 a6 Bd3 d4 Rd2 Nd5 Bc4 Nxf4 Rxd4 Nd5 Bxd5 exd5 Rd2 Ke6 Re2 R8c5 Kf2 b5 axb5 axb5 Rd2 Kxe5 Re2+ Kd6 Rd2 f6 Ke2 g5 g3 h5 Kf2 h4 gxh4 gxh4 Kg2 f5 h3 d4 Kh2 Re5 Rxd4+ Kc5 Rxh4 Re4 Rxe4 fxe4 Kg2 Kd4 h4 e3 h5 e2 Kf2,89,"[Event ""rated bullet game""]
[Site ""https://lichess.org/zIj0LtUU""]
[Date ""2025.07.07""]
[White ""julio_amigo_dos""]
[Black ""njbus""]
[Result ""1-0""]
[GameId ""zIj0LtUU""]
[UTCDate ""2025.07.07""]
[UTCTime ""17:26:34""]
[WhiteElo ""1500""]
[BlackElo ""1679""]
[WhiteRatingDiff ""+412""]
[BlackRatingDiff ""-4""]
[Variant ""Standard""]
[TimeControl ""60+0""]
[ECO ""A02""]
[Opening ""Bird Opening""]
[Termination ""Time forfeit""]

1. f4 { [%eval -0.23] [%clk 0:01:00] } 1... c6 { [%eval 0.02] [%clk 0:01:00] } 2. Nf3 { [%eval -0.03] [%clk 0:01:00] } 2... d5 { [%eval 0.0] [%clk 0:01:00] } 3. e4 { [%eval -0.64] [%clk 0:00:59] } 3... Bg4 { [%eval 0.1] [%clk 0:00:59] } 4. d3 { [%eval 0.0] [%clk 0:00:58] } 4... Bxf3 { [%eval 0.66] [%clk 0:00:58] } 5. Qxf3 { [%eval 0.62] [%clk 0:00:57] } 5... dxe4 { [%eval 1.24] [%clk 0:00:58] } 6. dxe4 { [%eval 1.39] [%clk 0:00:56] } 6... Nd7 { [%eval 1.41] [%clk 0:00:56] } 7. Bd3 { [%eval 0.54] [%clk 0:00:55] } 7... Ngf6 { [%eval 0.91] [%clk 0:00:55] } 8. Nc3 { [%eval 0.26] [%clk 0:00:55] } 8... e6 { [%eval 0.76] [%clk 0:00:54] } 9. e5 { [%eval 0.75] [%clk 0:00:54] } 9... Nd5 { [%eval 0.74] [%clk 0:00:52] } 10. Nxd5 { [%eval 0.77] [%clk 0:00:52] } 10... cxd5 { [%eval 0.68] [%clk 0:00:52] } 11. Be3 { [%eval 0.18] [%clk 0:00:52] } 11... Bc5 { [%eval 0.18] [%clk 0:00:50] } 12. O-O { [%eval -0.31] [%clk 0:00:51] } 12... Bxe3+ { [%eval -0.05] [%clk 0:00:49] } 13. Qxe3 { [%eval -0.06] [%clk 0:00:51] } 13... Qb6 { [%eval -0.1] [%clk 0:00:47] } 14. Qxb6 { [%eval -0.03] [%clk 0:00:48] } 14... Nxb6 { [%eval -0.03] [%clk 0:00:47] } 15. Bb5+ { [%eval -0.3] [%clk 0:00:46] } 15... Ke7 { [%eval -0.45] [%clk 0:00:45] } 16. b3 { [%eval -0.36] [%clk 0:00:45] } 16... Rhc8 { [%eval -0.39] [%clk 0:00:43] } 17. Rac1 { [%eval -0.67] [%clk 0:00:41] } 17... Rc3 { [%eval -0.83] [%clk 0:00:41] } 18. a4 { [%eval -1.05] [%clk 0:00:38] } 18... Rac8 { [%eval -1.15] [%clk 0:00:39] } 19. Rf2 { [%eval -2.68] [%clk 0:00:37] } 19... a6 { [%eval -2.91] [%clk 0:00:36] } 20. Bd3 { [%eval -4.86] [%clk 0:00:35] } 20... d4 { [%eval 0.2] [%clk 0:00:33] } 21. Rd2 { [%eval -0.6] [%clk 0:00:32] } 21... Nd5 { [%eval -0.57] [%clk 0:00:32] } 22. Bc4 { [%eval -2.46] [%clk 0:00:30] } 22... Nxf4 { [%eval -2.42] [%clk 0:00:29] } 23. Rxd4 { [%eval -5.12] [%clk 0:00:26] } 23... Nd5 { [%eval -0.96] [%clk 0:00:26] } 24. Bxd5 { [%eval -0.9] [%clk 0:00:24] } 24... exd5 { [%eval -0.98] [%clk 0:00:26] } 25. Rd2 { [%eval -1.43] [%clk 0:00:21] } 25... Ke6 { [%eval -1.11] [%clk 0:00:24] } 26. Re2 { [%eval -4.01] [%clk 0:00:19] } 26... R8c5 { [%eval -2.75] [%clk 0:00:20] } 27. Kf2 { [%eval -3.91] [%clk 0:00:19] } 27... b5 { [%eval -2.32] [%clk 0:00:19] } 28. axb5 { [%eval -2.32] [%clk 0:00:18] } 28... axb5 { [%eval -2.19] [%clk 0:00:18] } 29. Rd2 { [%eval -3.03] [%clk 0:00:15] } 29... Kxe5 { [%eval -1.42] [%clk 0:00:16] } 30. Re2+ { [%eval -2.62] [%clk 0:00:14] } 30... Kd6 { [%eval -2.63] [%clk 0:00:15] } 31. Rd2 { [%eval -3.95] [%clk 0:00:13] } 31... f6 { [%eval -2.58] [%clk 0:00:14] } 32. Ke2 { [%eval -2.42] [%clk 0:00:12] } 32... g5 { [%eval -0.95] [%clk 0:00:12] } 33. g3 { [%eval -2.4] [%clk 0:00:11] } 33... h5 { [%eval -1.96] [%clk 0:00:11] } 34. Kf2 { [%eval -3.61] [%clk 0:00:11] } 34... h4 { [%eval -1.84] [%clk 0:00:11] } 35. gxh4 { [%eval -2.06] [%clk 0:00:10] } 35... gxh4 { [%eval -1.96] [%clk 0:00:10] } 36. Kg2 { [%eval -3.28] [%clk 0:00:09] } 36... f5 { [%eval -3.17] [%clk 0:00:08] } 37. h3 { [%eval -4.49] [%clk 0:00:09] } 37... d4 { [%eval -0.24] [%clk 0:00:06] } 38. Kh2 { [%eval -3.85] [%clk 0:00:08] } 38... Re5 { [%eval -0.24] [%clk 0:00:06] } 39. Rxd4+ { [%eval -0.3] [%clk 0:00:07] } 39... Kc5 { [%eval -0.05] [%clk 0:00:04] } 40. Rxh4 { [%eval -0.08] [%clk 0:00:07] } 40... Re4 { [%eval -0.03] [%clk 0:00:03] } 41. Rxe4 { [%eval -0.06] [%clk 0:00:05] } 41... fxe4 { [%eval -0.01] [%clk 0:00:03] } 42. Kg2 { [%eval 0.0] [%clk 0:00:04] } 42... Kd4 { [%eval 0.0] [%clk 0:00:03] } 43. h4 { [%eval -0.05] [%clk 0:00:04] } 43... e3 { [%eval 0.0] [%clk 0:00:03] } 44. h5 { [%eval -1.65] [%clk 0:00:04] } 44... e2 { [%eval 0.0] [%clk 0:00:01] } 45. Kf2 { [%eval 0.0] [%clk 0:00:04] } 1-0


",julio_amigo_dos,njbus,1500,1679,412.0,-4.0,white,julio_amigo_dos,1500,412.0,njbus,1679,179,1.0,1,0,1,12,0.0,2025-07-07,0,17.433333333333334,much_higher,1.0,4.0,5.0,10.0,73.0,0.6031111111111112,0.0,0.0,6.0,506.0,75.625
TqZrytU0,1751909329879,2025-07-07 17:28:49.879,1751909455257,2025-07-07 17:30:55.257,bullet,bullet,True,outoftime,white,standard,,B00,Owen Defense,e4 b6 d4 Bb7 Nc3 g6 Be3 Bg7 Bd3 Nf6 h3 d6 Qd2 Nc6 O-O-O O-O h4 e5 d5 Ne7 h5 Nxh5 Rxh5 gxh5 Nf3 Ng6 Rh1 h4 Bh6 c6 Bxg7 Kxg7 Bc4 cxd5 Bxd5 Bxd5 Nxd5 f5 exf5 Rxf5 b3 Rc8 Ne3 Rf7 Nd5 Rc5 c4 b5 Kb2 bxc4 bxc4 Qb8+ Ka1 Qd8 Rc1 Rb7 g3 hxg3 fxg3 Rf7 Ng5 Rf5 Ne6+ Kf7 Nxd8+ Ke8 g4 Rg5 Nb7 Rxg4 Nxd6+ Kd7 Nf6+ Ke6 Qd5+ Kxf6 Qxc5 Rf4 Qxe5+,79,"[Event ""rated bullet game""]
[Site ""https://lichess.org/TqZrytU0""]
[Date ""2025.07.07""]
[White ""ARYO_BARZAN""]
[Black ""julio_amigo_dos""]
[Result ""1-0""]
[GameId ""TqZrytU0""]
[UTCDate ""2025.07.07""]
[UTCTime ""17:28:49""]
[WhiteElo ""1876""]
[BlackElo ""1912""]
[WhiteRatingDiff ""+50""]
[BlackRatingDiff ""-167""]
[Variant ""Standard""]
[TimeControl ""60+0""]
[ECO ""B00""]
[Opening ""Owen Defense""]
[Termination ""Time forfeit""]

1. e4 { [%clk 0:01:00] } 1... b6 { [%clk 0:01:00] } 2. d4 { [%clk 0:00:59] } 2... Bb7 { [%clk 0:01:00] } 3. Nc3 { [%clk 0:00:58] } 3... g6 { [%clk 0:01:00] } 4. Be3 { [%clk 0:00:57] } 4... Bg7 { [%clk 0:01:00] } 5. Bd3 { [%clk 0:00:56] } 5... Nf6 { [%clk 0:00:59] } 6. h3 { [%clk 0:00:54] } 6... d6 { [%clk 0:00:59] } 7. Qd2 { [%clk 0:00:53] } 7... Nc6 { [%clk 0:00:58] } 8. O-O-O { [%clk 0:00:52] } 8... O-O { [%clk 0:00:57] } 9. h4 { [%clk 0:00:50] } 9... e5 { [%clk 0:00:57] } 10. d5 { [%clk 0:00:49] } 10... Ne7 { [%clk 0:00:55] } 11. h5 { [%clk 0:00:48] } 11... Nxh5 { [%clk 0:00:54] } 12. Rxh5 { [%clk 0:00:47] } 12... gxh5 { [%clk 0:00:53] } 13. Nf3 { [%clk 0:00:47] } 13... Ng6 { [%clk 0:00:52] } 14. Rh1 { [%clk 0:00:46] } 14... h4 { [%clk 0:00:50] } 15. Bh6 { [%clk 0:00:44] } 15... c6 { [%clk 0:00:47] } 16. Bxg7 { [%clk 0:00:43] } 16... Kxg7 { [%clk 0:00:46] } 17. Bc4 { [%clk 0:00:42] } 17... cxd5 { [%clk 0:00:45] } 18. Bxd5 { [%clk 0:00:41] } 18... Bxd5 { [%clk 0:00:43] } 19. Nxd5 { [%clk 0:00:41] } 19... f5 { [%clk 0:00:38] } 20. exf5 { [%clk 0:00:40] } 20... Rxf5 { [%clk 0:00:38] } 21. b3 { [%clk 0:00:33] } 21... Rc8 { [%clk 0:00:35] } 22. Ne3 { [%clk 0:00:32] } 22... Rf7 { [%clk 0:00:31] } 23. Nd5 { [%clk 0:00:28] } 23... Rc5 { [%clk 0:00:28] } 24. c4 { [%clk 0:00:26] } 24... b5 { [%clk 0:00:26] } 25. Kb2 { [%clk 0:00:24] } 25... bxc4 { [%clk 0:00:25] } 26. bxc4 { [%clk 0:00:24] } 26... Qb8+ { [%clk 0:00:24] } 27. Ka1 { [%clk 0:00:23] } 27... Qd8 { [%clk 0:00:22] } 28. Rc1 { [%clk 0:00:21] } 28... Rb7 { [%clk 0:00:21] } 29. g3 { [%clk 0:00:17] } 29... hxg3 { [%clk 0:00:20] } 30. fxg3 { [%clk 0:00:17] } 30... Rf7 { [%clk 0:00:18] } 31. Ng5 { [%clk 0:00:16] } 31... Rf5 { [%clk 0:00:16] } 32. Ne6+ { [%clk 0:00:15] } 32... Kf7 { [%clk 0:00:13] } 33. Nxd8+ { [%clk 0:00:15] } 33... Ke8 { [%clk 0:00:11] } 34. g4 { [%clk 0:00:14] } 34... Rg5 { [%clk 0:00:07] } 35. Nb7 { [%clk 0:00:13] } 35... Rxg4 { [%clk 0:00:06] } 36. Nxd6+ { [%clk 0:00:12] } 36... Kd7 { [%clk 0:00:03] } 37. Nf6+ { [%clk 0:00:12] } 37... Ke6 { [%clk 0:00:02] } 38. Qd5+ { [%clk 0:00:10] } 38... Kxf6 { [%clk 0:00:01] } 39. Qxc5 { [%clk 0:00:09] } 39... Rf4 { [%clk 0:00:01] } 40. Qxe5+ { [%clk 0:00:09] } 1-0


",ARYO_BARZAN,julio_amigo_dos,1876,1912,50.0,-167.0,black,julio_amigo_dos,1912,-167.0,ARYO_BARZAN,1876,-36,0.0,-1,0,2,12,0.09090909090909091,2025-07-07,0,17.466666666666665,even,0.5,,,,,1.6938461538461538,,,,,
TdH9Xara,1751909458831,2025-07-07 17:30:58.831,1751909566404,2025-07-07 17:32:46.404,bullet,bullet,True,mate,white,standard,,B08,Pirc Defense: Classical Variation,d4 d6 Nf3 Nf6 Nc3 g6 e4 Bg7 e5 O-O exf6 exf6 Be3 f5 Bd3 Re8 O-O b6 Bg5 Bb7 Bxd8 Rxd8 Re1 Re8 Rxe8+ Bf8 Qe2 Nc6 Rxa8 Bxa8 Qe8 Bb7 Bb5 Na5 Ng5 Kg7 Qxf7+ Kh6 Qxf8+ Kxg5 Qg7 h6 Re1 c6 f4+ Kxf4 Bd3 Kg5 Ne2 c5 Ng3 c4 Bxc4 Nxc4 Rf1 Ne3 Qe7+ Kg4 Qxe3 Bxg2 Kxg2 g5 Qf3+ Kh4 Qxf5 h5 Qe4+ g4 Qe8 Kg5 Qe6 a5 Qf6#,73,"[Event ""rated bullet game""]
[Site ""https://lichess.org/TdH9Xara""]
[Date ""2025.07.07""]
[White ""julio_amigo_dos""]
[Black ""mohammedoud""]
[Result ""1-0""]
[GameId ""TdH9Xara""]
[UTCDate ""2025.07.07""]
[UTCTime ""17:30:58""]
[WhiteElo ""1745""]
[BlackElo ""1697""]
[WhiteRatingDiff ""+101""]
[BlackRatingDiff ""-4""]
[Variant ""Standard""]
[TimeControl ""60+0""]
[ECO ""B08""]
[Opening ""Pirc Defense: Classical Variation""]
[Termination ""Normal""]

1. d4 { [%eval 0.17] [%clk 0:01:00] } 1... d6 { [%eval 0.48] [%clk 0:01:00] } 2. Nf3 { [%eval 0.48] [%clk 0:01:00] } 2... Nf6 { [%eval 0.43] [%clk 0:01:00] } 3. Nc3 { [%eval 0.19] [%clk 0:00:59] } 3... g6 { [%eval 0.36] [%clk 0:01:00] } 4. e4 { [%eval 0.44] [%clk 0:00:58] } 4... Bg7 { [%eval 0.56] [%clk 0:01:00] } 5. e5 { [%eval -0.12] [%clk 0:00:58] } 5... O-O { [%eval 3.47] [%clk 0:01:00] } 6. exf6 { [%eval 3.64] [%clk 0:00:57] } 6... exf6 { [%eval 3.46] [%clk 0:01:00] } 7. Be3 { [%eval 4.29] [%clk 0:00:56] } 7... f5 { [%eval 4.22] [%clk 0:01:00] } 8. Bd3 { [%eval 4.28] [%clk 0:00:55] } 8... Re8 { [%eval 4.27] [%clk 0:01:00] } 9. O-O { [%eval 4.2] [%clk 0:00:55] } 9... b6 { [%eval 4.49] [%clk 0:00:58] } 10. Bg5 { [%eval 4.9] [%clk 0:00:54] } 10... Bb7 { [%eval 6.91] [%clk 0:00:58] } 11. Bxd8 { [%eval 6.9] [%clk 0:00:53] } 11... Rxd8 { [%eval 6.9] [%clk 0:00:58] } 12. Re1 { [%eval 6.84] [%clk 0:00:52] } 12... Re8 { [%eval 11.92] [%clk 0:00:58] } 13. Rxe8+ { [%eval 11.52] [%clk 0:00:51] } 13... Bf8 { [%eval 11.3] [%clk 0:00:57] } 14. Qe2 { [%eval 10.71] [%clk 0:00:50] } 14... Nc6 { [%eval 12.32] [%clk 0:00:56] } 15. Rxa8 { [%eval 12.1] [%clk 0:00:47] } 15... Bxa8 { [%eval 12.1] [%clk 0:00:55] } 16. Qe8 { [%eval 12.29] [%clk 0:00:46] } 16... Bb7 { [%eval 13.99] [%clk 0:00:53] } 17. Bb5 { [%eval 10.89] [%clk 0:00:43] } 17... Na5 { [%eval #6] [%clk 0:00:49] } 18. Ng5 { [%eval #5] [%clk 0:00:39] } 18... Kg7 { [%eval #5] [%clk 0:00:39] } 19. Qxf7+ { [%eval #4] [%clk 0:00:37] } 19... Kh6 { [%eval #4] [%clk 0:00:39] } 20. Qxf8+ { [%eval #4] [%clk 0:00:34] } 20... Kxg5 { [%eval #4] [%clk 0:00:39] } 21. Qg7 { [%eval #5] [%clk 0:00:33] } 21... h6 { [%eval #3] [%clk 0:00:33] } 22. Re1 { [%eval #4] [%clk 0:00:32] } 22... c6 { [%eval #3] [%clk 0:00:30] } 23. f4+ { [%eval #2] [%clk 0:00:30] } 23... Kxf4 { [%eval #2] [%clk 0:00:29] } 24. Bd3 { [%eval #3] [%clk 0:00:28] } 24... Kg5 { [%eval #3] [%clk 0:00:28] } 25. Ne2 { [%eval #4] [%clk 0:00:26] } 25... c5 { [%eval #3] [%clk 0:00:27] } 26. Ng3 { [%eval #4] [%clk 0:00:26] } 26... c4 { [%eval #3] [%clk 0:00:27] } 27. Bxc4 { [%eval #4] [%clk 0:00:25] } 27... Nxc4 { [%eval #4] [%clk 0:00:27] } 28. Rf1 { [%eval #4] [%clk 0:00:22] } 28... Ne3 { [%eval #4] [%clk 0:00:23] } 29. Qe7+ { [%eval #4] [%clk 0:00:21] } 29... Kg4 { [%eval #4] [%clk 0:00:22] } 30. Qxe3 { [%eval #3] [%clk 0:00:20] } 30... Bxg2 { [%eval #3] [%clk 0:00:21] } 31. Kxg2 { [%eval #2] [%clk 0:00:19] } 31... g5 { [%eval #2] [%clk 0:00:17] } 32. Qf3+ { [%eval #1] [%clk 0:00:18] } 32... Kh4 { [%eval #1] [%clk 0:00:16] } 33. Qxf5 { [%eval #1] [%clk 0:00:17] } 33... h5 { [%eval #1] [%clk 0:00:14] } 34. Qe4+ { [%eval #1] [%clk 0:00:15] } 34... g4 { [%eval #1] [%clk 0:00:14] } 35. Qe8 { [%eval #1] [%clk 0:00:13] } 35... Kg5 { [%eval #1] [%clk 0:00:12] } 36. Qe6 { [%eval #1] [%clk 0:00:12] } 36... a5 { [%eval #1] [%clk 0:00:10] } 37. Qf6# { [%clk 0:00:12] } 1-0


",julio_amigo_dos,mohammedoud,1745,1697,101.0,-4.0,white,julio_amigo_dos,1745,101.0,mohammedoud,1697,-48,1.0,1,0,3,12,0.18181818181818182,2025-07-07,0,17.5,even,0.6666666666666666,0.0,0.0,1.0,3.0,-1.8347222222222224,1.0,0.0,2.0,508.0,70.375
zLrE3ZgE,1751909568660,2025-07-07 17:32:48.660,1751909671105,2025-07-07 17:34:31.105,bullet,bullet,True,mate,white,standard,,C54,"Italian Game: Classical Variation, Greco Gambit, Traditional Line",e4 Nc6 Nf3 e5 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 Qe7 e5 Ng4 O-O O-O Ne4 Rd8 Nc3 Kf8 Qb3 d6 Nd5 Qd7 exd6 cxd6 h3 Nh6 Nc3 Nf5 Qc2 Nfxd4 Nxd4 Nxd4 Qd3 Ne6 Rad1 g6 Nd5 b5 Bb3 a5 Qc3 b4 Qh8#,49,"[Event ""rated bullet game""]
[Site ""https://lichess.org/zLrE3ZgE""]
[Date ""2025.07.07""]
[White ""Stanislaw1955""]
[Black ""julio_amigo_dos""]
[Result ""1-0""]
[GameId ""zLrE3ZgE""]
[UTCDate ""2025.07.07""]
[UTCTime ""17:32:48""]
[WhiteElo ""1921""]
[BlackElo ""1846""]
[WhiteRatingDiff ""+4""]
[BlackRatingDiff ""-69""]
[Variant ""Standard""]
[TimeControl ""60+0""]
[ECO ""C54""]
[Opening ""Italian Game: Classical Variation, Greco Gambit, Traditional Line""]
[Termination ""Normal""]

1. e4 { [%clk 0:01:00] } 1... Nc6 { [%clk 0:01:00] } 2. Nf3 { [%clk 0:00:59] } 2... e5 { [%clk 0:01:00] } 3. Bc4 { [%clk 0:00:58] } 3... Bc5 { [%clk 0:00:59] } 4. c3 { [%clk 0:00:57] } 4... Nf6 { [%clk 0:00:59] } 5. d4 { [%clk 0:00:57] } 5... exd4 { [%clk 0:00:58] } 6. cxd4 { [%clk 0:00:56] } 6... Bb4+ { [%clk 0:00:58] } 7. Bd2 { [%clk 0:00:55] } 7... Bxd2+ { [%clk 0:00:57] } 8. Nbxd2 { [%clk 0:00:55] } 8... Qe7 { [%clk 0:00:56] } 9. e5 { [%clk 0:00:54] } 9... Ng4 { [%clk 0:00:52] } 10. O-O { [%clk 0:00:52] } 10... O-O { [%clk 0:00:50] } 11. Ne4 { [%clk 0:00:50] } 11... Rd8 { [%clk 0:00:45] } 12. Nc3 { [%clk 0:00:48] } 12... Kf8 { [%clk 0:00:42] } 13. Qb3 { [%clk 0:00:45] } 13... d6 { [%clk 0:00:34] } 14. Nd5 { [%clk 0:00:43] } 14... Qd7 { [%clk 0:00:31] } 15. exd6 { [%clk 0:00:41] } 15... cxd6 { [%clk 0:00:30] } 16. h3 { [%clk 0:00:35] } 16... Nh6 { [%clk 0:00:26] } 17. Nc3 { [%clk 0:00:31] } 17... Nf5 { [%clk 0:00:25] } 18. Qc2 { [%clk 0:00:31] } 18... Nfxd4 { [%clk 0:00:23] } 19. Nxd4 { [%clk 0:00:29] } 19... Nxd4 { [%clk 0:00:23] } 20. Qd3 { [%clk 0:00:27] } 20... Ne6 { [%clk 0:00:21] } 21. Rad1 { [%clk 0:00:25] } 21... g6 { [%clk 0:00:18] } 22. Nd5 { [%clk 0:00:24] } 22... b5 { [%clk 0:00:15] } 23. Bb3 { [%clk 0:00:23] } 23... a5 { [%clk 0:00:13] } 24. Qc3 { [%clk 0:00:21] } 24... b4 { [%clk 0:00:12] } 25. Qh8# { [%clk 0:00:18] } 1-0


",Stanislaw1955,julio_amigo_dos,1921,1846,4.0,-69.0,black,julio_amigo_dos,1846,-69.0,Stanislaw1955,1921,75,0.0,-1,0,4,12,0.2727272727272727,2025-07-07,0,17.533333333333335,slightly_higher,0.5,,,,,-2.919583333333333,,,,,
